age,sex,province,n
72,Female,Quebec,6
72,Female,Saskatchewan,1
72,Male,Alberta,3
72,Male,Nova Scotia,2
72,Male,Ontario,3
72,Male,Quebec,1
72,Female,Alberta,1
72,Female,British Columbia,1
72,Female,Manitoba,2
72,Female,Nova Scotia,1
72,Female,Ontario,10
72,Female,Quebec,3
72,Female,Saskatchewan,2
72,Male,British Columbia,2
72,Male,Manitoba,2
72,Male,New Brunswick,2
72,Male,Ontario,1
72,Male,Prince Edward Island,1
72,Male,Quebec,1
72,Male,Saskatchewan,1
72,Female,Nova Scotia,2
72,Female,Ontario,3
72,Female,Prince Edward Island,3
72,Female,Quebec,3
72,Female,Saskatchewan,1
72,Male,Alberta,2
72,Male,Manitoba,1
72,Male,Ontario,4
72,Male,Prince Edward Island,1
72,Male,Saskatchewan,1
72,Female,Alberta,2
72,Female,British Columbia,3
72,Female,Manitoba,2
72,Female,New Brunswick,2
72,Female,Newfoundland and Labrador,1
72,Female,Ontario,6
72,Female,Quebec,5
72,Female,Saskatchewan,2
72,Male,Alberta,4
72,Male,British Columbia,3
72,Male,New Brunswick,1
72,Male,Newfoundland and Labrador,2
72,Male,Nova Scotia,2
72,Male,Ontario,3
72,Male,Quebec,4
72,Male,Saskatchewan,1
72,Female,British Columbia,1
72,Female,New Brunswick,2
72,Female,Newfoundland and Labrador,2
72,Female,Nova Scotia,4
72,Female,Ontario,5
72,Female,Quebec,4
72,Male,Alberta,1
72,Male,British Columbia,1
72,Male,Manitoba,1
72,Male,New Brunswick,2
72,Male,Ontario,3
72,Male,Quebec,2
72,Male,Saskatchewan,2
72,Female,British Columbia,1
72,Female,Newfoundland and Labrador,1
72,Female,Nova Scotia,1
72,Female,Ontario,4
72,Female,Quebec,5
72,Female,Saskatchewan,2
72,Male,Alberta,1
72,Male,British Columbia,1
72,Male,Manitoba,2
72,Male,Nova Scotia,2
72,Male,Quebec,1
72,Female,Alberta,2
72,Female,Manitoba,2
72,Female,Newfoundland and Labrador,1
72,Female,Nova Scotia,1
72,Female,Ontario,4
72,Female,Quebec,3
72,Male,British Columbia,2
72,Male,New Brunswick,1
72,Male,Newfoundland and Labrador,1
72,Male,Ontario,1
72,Male,Prince Edward Island,1
72,Male,Quebec,1
72,Female,Alberta,1
72,Female,Manitoba,1
72,Female,New Brunswick,2
72,Female,Nova Scotia,2
72,Female,Ontario,3
72,Female,Quebec,2
72,Female,Saskatchewan,1
72,Male,Nova Scotia,2
72,Male,Ontario,2
72,Male,Saskatchewan,1
72,Female,Alberta,1
72,Female,British Columbia,3
72,Female,Manitoba,1
72,Female,New Brunswick,2
72,Female,Newfoundland and Labrador,3
72,Female,Nova Scotia,5
72,Female,Ontario,5
72,Female,Prince Edward Island,3
72,Female,Quebec,6
72,Male,Alberta,2
72,Male,British Columbia,3
72,Male,Manitoba,2
72,Male,New Brunswick,1
72,Male,Newfoundland and Labrador,1
72,Male,Nova Scotia,2
72,Male,Ontario,6
72,Male,Prince Edward Island,1
72,Male,Quebec,3
72,Female,Alberta,1
72,Female,British Columbia,2
72,Female,Manitoba,1
72,Female,New Brunswick,1
72,Female,Newfoundland and Labrador,1
72,Female,Nova Scotia,1
72,Female,Ontario,5
72,Female,Quebec,3
72,Male,British Columbia,2
72,Male,New Brunswick,2
72,Male,Nova Scotia,2
72,Male,Ontario,4
72,Male,Prince Edward Island,1
72,Male,Quebec,1
72,Male,Saskatchewan,2
73,Female,New Brunswick,2
73,Female,Newfoundland and Labrador,1
73,Female,Ontario,6
73,Female,Prince Edward Island,1
73,Female,Quebec,1
73,Female,Saskatchewan,2
73,Male,British Columbia,2
73,Male,Manitoba,2
73,Male,New Brunswick,1
73,Male,Newfoundland and Labrador,1
73,Male,Ontario,3
73,Male,Prince Edward Island,1
73,Male,Quebec,4
73,Male,Saskatchewan,3
73,Female,Alberta,1
73,Female,British Columbia,2
73,Female,Manitoba,1
73,Female,Nova Scotia,1
73,Female,Ontario,5
73,Female,Quebec,3
73,Male,Alberta,1
73,Male,British Columbia,4
73,Male,New Brunswick,1
73,Male,Ontario,3
73,Male,Quebec,2
73,Female,Alberta,3
73,Female,British Columbia,1
73,Female,New Brunswick,2
73,Female,Nova Scotia,1
73,Female,Ontario,7
73,Female,Prince Edward Island,1
73,Female,Quebec,2
73,Female,Saskatchewan,1
73,Male,British Columbia,2
73,Male,New Brunswick,2
73,Male,Nova Scotia,1
73,Male,Ontario,5
73,Male,Quebec,2
73,Male,Saskatchewan,1
73,Female,Alberta,3
73,Female,British Columbia,3
73,Female,Manitoba,3
73,Female,New Brunswick,3
73,Female,Nova Scotia,3
73,Female,Ontario,9
73,Female,Prince Edward Island,3
73,Female,Quebec,4
73,Female,Saskatchewan,1
73,Male,Alberta,1
73,Male,British Columbia,4
73,Male,Manitoba,2
73,Male,New Brunswick,3
73,Male,Newfoundland and Labrador,2
73,Male,Ontario,4
73,Male,Prince Edward Island,1
73,Male,Quebec,1
73,Female,Alberta,1
73,Female,British Columbia,2
73,Female,Newfoundland and Labrador,1
73,Female,Nova Scotia,1
73,Female,Ontario,3
73,Female,Quebec,4
73,Male,New Brunswick,1
73,Male,Nova Scotia,1
73,Male,Ontario,1
73,Male,Quebec,5
73,Female,Alberta,1
73,Female,British Columbia,3
73,Female,New Brunswick,1
73,Female,Nova Scotia,3
73,Female,Ontario,1
73,Female,Quebec,1
73,Male,Alberta,1
73,Male,Nova Scotia,1
73,Male,Ontario,2
73,Male,Quebec,1
73,Male,Saskatchewan,1
73,Female,Alberta,1
73,Female,British Columbia,2
73,Female,Newfoundland and Labrador,1
73,Female,Ontario,9
73,Female,Prince Edward Island,1
73,Female,Quebec,6
73,Male,Alberta,1
73,Male,British Columbia,1
73,Male,Manitoba,1
73,Male,New Brunswick,1
73,Male,Nova Scotia,1
73,Male,Ontario,2
73,Male,Prince Edward Island,1
73,Male,Quebec,1
73,Male,Saskatchewan,1
73,Female,British Columbia,2
73,Female,Manitoba,1
73,Female,Newfoundland and Labrador,1
73,Female,Nova Scotia,2
73,Female,Ontario,2
73,Female,Prince Edward Island,1
73,Female,Quebec,2
73,Male,British Columbia,2
73,Male,Manitoba,1
73,Male,Newfoundland and Labrador,2
73,Male,Nova Scotia,2
73,Male,Ontario,2
73,Male,Quebec,2
73,Female,Alberta,1
73,Female,British Columbia,4
73,Female,Ontario,7
73,Female,Prince Edward Island,1
73,Female,Quebec,5
73,Female,Saskatchewan,2
73,Male,Alberta,1
73,Male,Manitoba,2
73,Male,New Brunswick,2
73,Male,Newfoundland and Labrador,1
73,Male,Nova Scotia,2
73,Male,Ontario,3
73,Male,Prince Edward Island,1
73,Male,Quebec,2
73,Male,Saskatchewan,2
73,Female,Alberta,1
73,Female,British Columbia,2
73,Female,New Brunswick,1
73,Female,Newfoundland and Labrador,1
73,Female,Ontario,4
73,Female,Saskatchewan,2
73,Male,Alberta,1
73,Male,British Columbia,1
73,Male,New Brunswick,1
73,Male,Nova Scotia,1
73,Male,Ontario,3
73,Male,Prince Edward Island,1
73,Male,Saskatchewan,1
74,Female,Alberta,3
74,Female,British Columbia,1
74,Female,New Brunswick,3
74,Female,Newfoundland and Labrador,2
74,Female,Nova Scotia,1
74,Female,Ontario,5
74,Female,Prince Edward Island,1
74,Female,Quebec,2
74,Female,Saskatchewan,1
74,Male,Alberta,1
74,Male,Manitoba,1
74,Male,Ontario,1
74,Male,Quebec,4
74,Female,British Columbia,1
74,Female,Newfoundland and Labrador,1
74,Female,Ontario,1
74,Female,Prince Edward Island,1
74,Female,Quebec,3
74,Male,Alberta,2
74,Male,British Columbia,1
74,Male,New Brunswick,2
74,Male,Newfoundland and Labrador,1
74,Male,Ontario,1
74,Male,Quebec,3
74,Female,Alberta,1
74,Female,New Brunswick,2
74,Female,Newfoundland and Labrador,1
74,Female,Nova Scotia,1
74,Female,Ontario,6
74,Female,Prince Edward Island,1
74,Female,Quebec,1
74,Male,British Columbia,2
74,Male,Manitoba,2
74,Male,Newfoundland and Labrador,1
74,Male,Ontario,3
74,Male,Quebec,1
74,Male,Saskatchewan,1
74,Female,Alberta,1
74,Female,New Brunswick,2
74,Female,Newfoundland and Labrador,3
74,Female,Nova Scotia,4
74,Female,Ontario,7
74,Female,Prince Edward Island,1
74,Female,Quebec,4
74,Male,Alberta,1
74,Male,British Columbia,4
74,Male,Manitoba,1
74,Male,Newfoundland and Labrador,1
74,Male,Nova Scotia,1
74,Male,Ontario,6
74,Male,Quebec,6
74,Female,Alberta,1
74,Female,British Columbia,1
74,Female,Manitoba,2
74,Female,New Brunswick,2
74,Female,Ontario,4
74,Female,Quebec,1
74,Female,Saskatchewan,2
74,Male,British Columbia,1
74,Male,Newfoundland and Labrador,1
74,Male,Ontario,3
74,Male,Quebec,2
74,Female,New Brunswick,1
74,Female,Ontario,5
74,Female,Prince Edward Island,1
74,Female,Quebec,2
74,Male,Alberta,1
74,Male,British Columbia,4
74,Male,Manitoba,1
74,Male,Ontario,1
74,Male,Quebec,2
74,Female,Alberta,1
74,Female,New Brunswick,1
74,Female,Newfoundland and Labrador,1
74,Female,Nova Scotia,3
74,Female,Ontario,1
74,Female,Prince Edward Island,1
74,Female,Quebec,4
74,Female,Saskatchewan,1
74,Male,British Columbia,1
74,Male,Newfoundland and Labrador,1
74,Male,Nova Scotia,1
74,Male,Ontario,2
74,Female,Alberta,1
74,Female,British Columbia,1
74,Female,New Brunswick,1
74,Female,Nova Scotia,2
74,Female,Ontario,3
74,Female,Quebec,3
74,Male,Alberta,2
74,Male,British Columbia,2
74,Male,Manitoba,2
74,Male,New Brunswick,3
74,Male,Ontario,4
74,Male,Quebec,3
74,Male,Saskatchewan,1
74,Female,Alberta,2
74,Female,British Columbia,7
74,Female,Manitoba,2
74,Female,New Brunswick,3
74,Female,Newfoundland and Labrador,1
74,Female,Nova Scotia,2
74,Female,Ontario,1
74,Female,Prince Edward Island,2
74,Female,Quebec,2
74,Female,Saskatchewan,4
74,Male,Alberta,4
74,Male,British Columbia,5
74,Male,Manitoba,1
74,Male,New Brunswick,2
74,Male,Nova Scotia,1
74,Male,Ontario,8
74,Male,Quebec,2
74,Female,Alberta,1
74,Female,British Columbia,3
74,Female,Manitoba,3
74,Female,New Brunswick,1
74,Female,Newfoundland and Labrador,1
74,Female,Nova Scotia,2
74,Female,Ontario,5
74,Female,Quebec,7
74,Male,British Columbia,1
74,Male,New Brunswick,1
74,Male,Ontario,2
74,Male,Quebec,5
75,Female,Alberta,1
75,Female,British Columbia,2
75,Female,Newfoundland and Labrador,1
75,Female,Ontario,2
75,Female,Quebec,4
75,Male,Alberta,1
75,Male,British Columbia,1
75,Male,New Brunswick,1
75,Male,Nova Scotia,1
75,Male,Ontario,2
75,Male,Prince Edward Island,1
75,Male,Quebec,1
75,Female,Alberta,1
75,Female,British Columbia,1
75,Female,Ontario,1
75,Female,Quebec,4
75,Male,Alberta,1
75,Male,British Columbia,1
75,Male,Manitoba,1
75,Male,New Brunswick,1
75,Male,Newfoundland and Labrador,1
75,Male,Ontario,6
75,Male,Quebec,2
75,Male,Saskatchewan,1
75,Female,Alberta,2
75,Female,British Columbia,3
75,Female,Ontario,3
75,Female,Quebec,5
75,Female,Saskatchewan,1
75,Male,British Columbia,3
75,Male,Manitoba,2
75,Male,Nova Scotia,1
75,Male,Prince Edward Island,1
75,Male,Quebec,3
75,Female,Alberta,3
75,Female,British Columbia,1
75,Female,Manitoba,1
75,Female,New Brunswick,1
75,Female,Newfoundland and Labrador,1
75,Female,Nova Scotia,1
75,Female,Ontario,7
75,Female,Prince Edward Island,2
75,Female,Quebec,5
75,Male,Alberta,3
75,Male,British Columbia,5
75,Male,Manitoba,1
75,Male,New Brunswick,3
75,Male,Nova Scotia,2
75,Male,Ontario,4
75,Male,Prince Edward Island,1
75,Male,Quebec,6
75,Male,Saskatchewan,4
75,Female,British Columbia,2
75,Female,Newfoundland and Labrador,1
75,Female,Ontario,2
75,Female,Prince Edward Island,1
75,Female,Quebec,3
75,Female,Saskatchewan,3
75,Male,British Columbia,2
75,Male,New Brunswick,1
75,Male,Newfoundland and Labrador,2
75,Male,Nova Scotia,1
75,Male,Ontario,2
75,Male,Saskatchewan,1
75,Female,Manitoba,1
75,Female,Nova Scotia,1
75,Female,Ontario,4
75,Male,Alberta,1
75,Male,British Columbia,1
75,Male,Manitoba,1
75,Male,Newfoundland and Labrador,1
75,Male,Nova Scotia,1
75,Male,Ontario,5
75,Male,Quebec,2
75,Male,Saskatchewan,1
75,Female,British Columbia,2
75,Female,Manitoba,1
75,Female,Nova Scotia,1
75,Female,Ontario,1
75,Female,Quebec,1
75,Male,Alberta,1
75,Male,British Columbia,1
75,Male,New Brunswick,1
75,Male,Newfoundland and Labrador,1
75,Male,Nova Scotia,1
75,Male,Quebec,1
75,Female,British Columbia,3
75,Female,New Brunswick,1
75,Female,Newfoundland and Labrador,3
75,Female,Nova Scotia,1
75,Female,Ontario,3
75,Female,Quebec,3
75,Female,Saskatchewan,1
75,Male,Alberta,1
75,Male,British Columbia,1
75,Male,Newfoundland and Labrador,1
75,Male,Nova Scotia,2
75,Male,Ontario,4
75,Male,Quebec,2
75,Male,Saskatchewan,1
75,Female,Alberta,1
75,Female,British Columbia,2
75,Female,Manitoba,2
75,Female,New Brunswick,1
75,Female,Newfoundland and Labrador,4
75,Female,Ontario,6
75,Female,Prince Edward Island,1
75,Female,Quebec,2
75,Female,Saskatchewan,2
75,Male,British Columbia,3
75,Male,Manitoba,2
75,Male,Newfoundland and Labrador,1
75,Male,Nova Scotia,4
75,Male,Ontario,8
75,Male,Quebec,5
75,Female,British Columbia,3
75,Female,Manitoba,2
75,Female,New Brunswick,1
75,Female,Ontario,4
75,Female,Prince Edward Island,1
75,Female,Quebec,1
75,Female,Saskatchewan,1
75,Male,Alberta,1
75,Male,British Columbia,1
75,Male,Manitoba,1
75,Male,Quebec,1
76,Female,British Columbia,1
76,Female,New Brunswick,1
76,Female,Newfoundland and Labrador,1
76,Female,Ontario,2
76,Female,Prince Edward Island,1
76,Female,Quebec,3
76,Male,Alberta,1
76,Male,British Columbia,1
76,Male,Manitoba,1
76,Male,Quebec,1
76,Female,Alberta,2
76,Female,British Columbia,2
76,Female,Newfoundland and Labrador,1
76,Female,Ontario,2
76,Female,Prince Edward Island,1
76,Female,Quebec,5
76,Male,New Brunswick,1
76,Male,Newfoundland and Labrador,1
76,Male,Nova Scotia,1
76,Male,Ontario,3
76,Male,Quebec,2
76,Female,New Brunswick,2
76,Female,Newfoundland and Labrador,1
76,Female,Nova Scotia,2
76,Female,Ontario,1
76,Female,Quebec,2
76,Female,Saskatchewan,1
76,Male,British Columbia,1
76,Male,Manitoba,3
76,Male,Newfoundland and Labrador,1
76,Male,Ontario,1
76,Male,Prince Edward Island,1
76,Female,Alberta,1
76,Female,British Columbia,1
76,Female,New Brunswick,3
76,Female,Newfoundland and Labrador,1
76,Female,Nova Scotia,2
76,Female,Ontario,9
76,Female,Quebec,6
76,Female,Saskatchewan,3
76,Male,Alberta,1
76,Male,British Columbia,1
76,Male,Manitoba,1
76,Male,Newfoundland and Labrador,2
76,Male,Nova Scotia,1
76,Male,Ontario,6
76,Male,Prince Edward Island,3
76,Male,Quebec,6
76,Male,Saskatchewan,1
76,Female,Alberta,1
76,Female,British Columbia,1
76,Female,Manitoba,1
76,Female,New Brunswick,3
76,Female,Newfoundland and Labrador,1
76,Female,Ontario,2
76,Female,Quebec,2
76,Male,Alberta,1
76,Male,British Columbia,3
76,Male,Nova Scotia,1
76,Male,Ontario,1
76,Male,Quebec,1
76,Male,Saskatchewan,1
76,Female,Alberta,1
76,Female,British Columbia,1
76,Female,New Brunswick,1
76,Female,Newfoundland and Labrador,1
76,Female,Nova Scotia,2
76,Female,Ontario,5
76,Male,British Columbia,2
76,Male,Ontario,3
76,Male,Quebec,1
76,Female,Alberta,1
76,Female,British Columbia,2
76,Female,Newfoundland and Labrador,1
76,Female,Nova Scotia,1
76,Female,Ontario,5
76,Female,Quebec,5
76,Male,British Columbia,2
76,Male,Manitoba,1
76,Male,New Brunswick,1
76,Male,Nova Scotia,2
76,Male,Quebec,3
76,Female,New Brunswick,1
76,Female,Nova Scotia,1
76,Female,Ontario,6
76,Female,Prince Edward Island,2
76,Female,Quebec,2
76,Male,British Columbia,1
76,Male,Manitoba,2
76,Male,Newfoundland and Labrador,2
76,Male,Nova Scotia,1
76,Male,Ontario,1
76,Female,Alberta,1
76,Female,British Columbia,4
76,Female,Manitoba,3
76,Female,New Brunswick,2
76,Female,Newfoundland and Labrador,1
76,Female,Nova Scotia,1
76,Female,Ontario,7
76,Female,Quebec,4
76,Female,Saskatchewan,2
76,Male,British Columbia,2
76,Male,Manitoba,1
76,Male,New Brunswick,2
76,Male,Nova Scotia,2
76,Male,Ontario,7
76,Male,Quebec,8
76,Male,Saskatchewan,2
76,Female,British Columbia,2
76,Female,Manitoba,1
76,Female,New Brunswick,3
76,Female,Quebec,3
76,Male,British Columbia,1
76,Male,Ontario,1
76,Male,Prince Edward Island,1
76,Male,Quebec,1
77,Female,Alberta,2
77,Female,British Columbia,1
77,Female,Manitoba,1
77,Female,New Brunswick,2
77,Female,Newfoundland and Labrador,1
77,Female,Ontario,2
77,Female,Quebec,2
77,Male,Alberta,2
77,Male,British Columbia,3
77,Male,Manitoba,1
77,Male,Ontario,4
77,Male,Quebec,2
77,Male,Saskatchewan,2
77,Female,Nova Scotia,1
77,Female,Ontario,2
77,Female,Prince Edward Island,1
77,Female,Quebec,4
77,Male,Alberta,1
77,Male,British Columbia,2
77,Male,Manitoba,3
77,Male,Newfoundland and Labrador,1
77,Male,Nova Scotia,1
77,Male,Ontario,3
77,Female,Alberta,1
77,Female,British Columbia,1
77,Female,New Brunswick,1
77,Female,Ontario,2
77,Female,Quebec,1
77,Female,Saskatchewan,1
77,Male,British Columbia,3
77,Male,Manitoba,1
77,Male,New Brunswick,1
77,Male,Newfoundland and Labrador,1
77,Male,Quebec,1
77,Male,Saskatchewan,1
77,Female,British Columbia,4
77,Female,Manitoba,1
77,Female,Newfoundland and Labrador,1
77,Female,Nova Scotia,3
77,Female,Ontario,7
77,Female,Quebec,4
77,Female,Saskatchewan,1
77,Male,Alberta,2
77,Male,British Columbia,1
77,Male,Manitoba,2
77,Male,New Brunswick,1
77,Male,Newfoundland and Labrador,1
77,Male,Ontario,3
77,Male,Prince Edward Island,2
77,Male,Quebec,1
77,Male,Saskatchewan,1
77,Female,Alberta,2
77,Female,British Columbia,1
77,Female,Manitoba,1
77,Female,Ontario,6
77,Female,Quebec,2
77,Female,Saskatchewan,2
77,Male,Alberta,1
77,Male,Newfoundland and Labrador,1
77,Female,British Columbia,2
77,Female,Manitoba,1
77,Female,New Brunswick,2
77,Female,Nova Scotia,1
77,Female,Ontario,2
77,Female,Quebec,2
77,Male,Alberta,1
77,Male,British Columbia,2
77,Male,Manitoba,1
77,Male,New Brunswick,1
77,Male,Nova Scotia,1
77,Male,Ontario,1
77,Male,Quebec,1
77,Female,Alberta,2
77,Female,Nova Scotia,1
77,Female,Ontario,3
77,Female,Prince Edward Island,1
77,Female,Quebec,1
77,Male,British Columbia,2
77,Male,New Brunswick,1
77,Male,Ontario,1
77,Male,Quebec,1
77,Male,Saskatchewan,1
77,Female,British Columbia,2
77,Female,Ontario,1
77,Female,Prince Edward Island,2
77,Female,Quebec,2
77,Male,British Columbia,2
77,Male,Newfoundland and Labrador,1
77,Male,Ontario,2
77,Male,Quebec,1
77,Male,Saskatchewan,1
77,Female,Alberta,4
77,Female,British Columbia,2
77,Female,Manitoba,4
77,Female,Nova Scotia,2
77,Female,Ontario,7
77,Female,Quebec,2
77,Female,Saskatchewan,2
77,Male,Alberta,2
77,Male,British Columbia,2
77,Male,Manitoba,2
77,Male,New Brunswick,1
77,Male,Nova Scotia,3
77,Male,Ontario,2
77,Male,Quebec,2
77,Male,Saskatchewan,2
77,Female,Alberta,1
77,Female,Manitoba,1
77,Female,Nova Scotia,2
77,Female,Ontario,3
77,Female,Quebec,1
77,Male,New Brunswick,1
77,Male,Ontario,2
77,Male,Prince Edward Island,1
77,Male,Quebec,1
78,Female,Nova Scotia,2
78,Female,Ontario,2
78,Female,Prince Edward Island,1
78,Female,Quebec,2
78,Male,British Columbia,1
78,Male,Newfoundland and Labrador,1
78,Male,Nova Scotia,1
78,Male,Ontario,3
78,Male,Prince Edward Island,1
78,Male,Quebec,1
78,Female,Manitoba,1
78,Female,New Brunswick,1
78,Female,Nova Scotia,1
78,Female,Ontario,1
78,Female,Quebec,2
78,Male,Alberta,2
78,Male,Newfoundland and Labrador,1
78,Male,Ontario,3
78,Male,Quebec,2
78,Female,Alberta,1
78,Female,British Columbia,1
78,Female,Manitoba,2
78,Female,New Brunswick,1
78,Female,Ontario,3
78,Female,Saskatchewan,1
78,Male,New Brunswick,2
78,Male,Ontario,2
78,Male,Quebec,3
78,Male,Saskatchewan,2
78,Female,Alberta,1
78,Female,Manitoba,3
78,Female,New Brunswick,2
78,Female,Newfoundland and Labrador,1
78,Female,Nova Scotia,1
78,Female,Ontario,7
78,Female,Prince Edward Island,1
78,Female,Quebec,3
78,Male,Alberta,3
78,Male,British Columbia,2
78,Male,Nova Scotia,2
78,Male,Ontario,1
78,Male,Quebec,2
78,Male,Saskatchewan,1
78,Female,British Columbia,1
78,Female,New Brunswick,1
78,Female,Nova Scotia,1
78,Female,Ontario,2
78,Male,Alberta,1
78,Male,Ontario,3
78,Male,Quebec,1
78,Female,Alberta,1
78,Female,British Columbia,1
78,Female,New Brunswick,1
78,Female,Nova Scotia,2
78,Female,Ontario,5
78,Female,Quebec,2
78,Female,Saskatchewan,2
78,Male,British Columbia,1
78,Male,Manitoba,1
78,Male,Ontario,3
78,Male,Quebec,1
78,Female,British Columbia,1
78,Female,New Brunswick,1
78,Female,Ontario,1
78,Female,Quebec,3
78,Male,British Columbia,1
78,Male,Nova Scotia,1
78,Male,Ontario,2
78,Male,Prince Edward Island,1
78,Male,Quebec,2
78,Female,Alberta,1
78,Female,British Columbia,2
78,Female,Manitoba,2
78,Female,New Brunswick,1
78,Female,Nova Scotia,1
78,Female,Ontario,3
78,Female,Quebec,1
78,Female,Saskatchewan,1
78,Male,New Brunswick,1
78,Male,Nova Scotia,1
78,Male,Ontario,4
78,Male,Quebec,3
78,Male,Saskatchewan,1
78,Female,Alberta,1
78,Female,British Columbia,5
78,Female,Manitoba,1
78,Female,New Brunswick,1
78,Female,Newfoundland and Labrador,3
78,Female,Ontario,5
78,Female,Quebec,5
78,Female,Saskatchewan,2
78,Male,Alberta,1
78,Male,British Columbia,1
78,Male,Manitoba,2
78,Male,New Brunswick,2
78,Male,Nova Scotia,1
78,Male,Ontario,4
78,Male,Quebec,2
78,Male,Saskatchewan,1
78,Female,British Columbia,1
78,Female,New Brunswick,2
78,Female,Ontario,4
78,Female,Quebec,3
78,Male,British Columbia,1
78,Male,Nova Scotia,1
78,Male,Ontario,1
78,Male,Quebec,1
79,Female,Alberta,1
79,Female,British Columbia,1
79,Female,Newfoundland and Labrador,1
79,Female,Ontario,3
79,Female,Prince Edward Island,1
79,Male,British Columbia,1
79,Male,Manitoba,1
79,Male,New Brunswick,1
79,Male,Ontario,5
79,Male,Quebec,4
79,Female,British Columbia,1
79,Female,Manitoba,2
79,Female,New Brunswick,2
79,Female,Newfoundland and Labrador,1
79,Female,Ontario,1
79,Female,Quebec,1
79,Female,Saskatchewan,2
79,Male,Alberta,1
79,Male,Manitoba,3
79,Male,Newfoundland and Labrador,2
79,Male,Ontario,2
79,Male,Saskatchewan,1
79,Female,Alberta,1
79,Female,Manitoba,1
79,Female,New Brunswick,1
79,Female,Newfoundland and Labrador,1
79,Female,Nova Scotia,1
79,Female,Ontario,5
79,Female,Prince Edward Island,1
79,Female,Quebec,1
79,Male,Ontario,1
79,Male,Quebec,2
79,Female,Alberta,1
79,Female,British Columbia,3
79,Female,New Brunswick,2
79,Female,Newfoundland and Labrador,1
